date,time,open,high,low,close,volume
2025-10-14,20251014150000,78.11,84.5,77.17,77.27,99990470.0
2025-10-15,20251015150000,75.2,76.33,70.5,74.31,68216938.0
2025-10-16,20251016150000,74.01,79.1,73.44,76.52,57629959.0
2025-10-17,20251017150000,76.0,76.23,68.87,68.87,65613627.0
2025-10-20,20251020150000,68.92,71.47,67.5,69.16,47750327.0
2025-10-21,20251021150000,68.82,72.79,68.21,71.95,52251859.0
2025-10-22,20251022150000,71.7,73.28,71.17,72.75,37493632.0
2025-10-23,20251023150000,71.7,71.74,68.75,70.63,33940765.0
2025-10-24,20251024150000,71.5,74.49,70.49,74.0,48445257.0
2025-10-27,20251027150000,77.0,78.64,74.43,78.23,62623744.0
2025-10-28,20251028150000,76.99,77.3,74.8,75.27,54316816.0
2025-10-29,20251029150000,77.8,78.96,75.1,78.08,54641932.0
2025-10-30,20251030150000,78.01,78.8,73.31,73.33,59414116.0
2025-10-31,20251031150000,72.26,72.88,70.0,70.06,41345752.0
2025-11-03,20251103150000,70.08,72.31,68.9,71.88,31224029.0
2025-11-04,20251104150000,71.69,71.87,68.5,68.91,27495695.0
2025-11-05,20251105150000,66.0,67.26,65.44,66.73,33752238.0
2025-11-06,20251106150000,67.08,69.49,67.02,69.15,31091575.0
2025-11-07,20251107150000,68.47,70.9,67.17,69.25,31387098.0
2025-11-10,20251110150000,69.25,70.01,65.53,66.55,31515608.0
2025-11-11,20251111150000,67.02,68.0,65.88,66.2,23003166.0
2025-11-12,20251112150000,65.5,68.2,64.46,67.01,34768035.0
2025-11-13,20251113150000,67.0,73.71,66.67,73.71,87624212.0
2025-11-14,20251114150000,72.87,73.33,69.79,70.17,62536359.0
2025-11-17,20251117150000,72.0,76.0,71.22,74.42,75711922.0
2025-11-18,20251118150000,73.13,76.5,72.7,74.36,62215290.0
2025-11-19,20251119150000,74.0,74.98,71.16,72.29,44110665.0
2025-11-20,20251120150000,75.08,75.49,70.7,72.92,49078342.0
2025-11-21,20251121150000,70.29,70.99,67.41,68.9,46214141.0
2025-11-24,20251124150000,69.6,70.55,64.9,68.88,46898146.0
2025-11-25,20251125150000,69.39,75.77,69.12,73.37,89739419.0
2025-11-26,20251126150000,71.6,76.6,70.54,74.78,67794958.0
2025-11-27,20251127150000,74.1,76.47,72.08,72.52,47702113.0
2025-11-28,20251128150000,72.42,73.78,70.95,71.81,30319836.0
2025-12-01,20251201150000,72.0,74.74,71.5,73.63,34356272.0
2025-12-02,20251202150000,73.26,73.66,70.7,71.37,30102023.0
2025-12-03,20251203150000,71.55,73.4,70.7,71.3,32132508.0
2025-12-04,20251204150000,70.86,71.7,68.8,70.88,26513208.0
2025-12-05,20251205150000,71.54,72.14,69.51,71.61,24394275.0
2025-12-08,20251208150000,71.66,77.29,71.62,76.37,58798027.0
2025-12-09,20251209150000,76.89,79.94,76.5,78.64,60417898.0
2025-12-10,20251210150000,77.25,78.0,75.06,77.09,39300537.0
2025-12-11,20251211150000,76.31,78.23,75.06,75.22,30621331.0
2025-12-12,20251212150000,75.01,80.0,73.29,78.87,52307620.0
