date,time,open,high,low,close,volume
2025-10-27,20251027150000,29.95,30.38,29.12,29.52,38012173.0
2025-10-28,20251028150000,29.28,29.79,28.72,29.17,25515832.0
2025-10-29,20251029150000,29.52,30.2,28.93,29.8,28344098.0
2025-10-30,20251030150000,29.51,29.51,27.86,27.86,42338440.0
2025-10-31,20251031150000,27.9,28.48,27.78,27.84,20297455.0
2025-11-03,20251103150000,27.68,27.97,27.35,27.83,15704886.0
2025-11-04,20251104150000,27.61,27.73,26.82,27.12,16467027.0
2025-11-05,20251105150000,26.54,27.26,26.5,27.1,11639094.0
2025-11-06,20251106150000,27.14,27.61,27.14,27.56,14293786.0
2025-11-07,20251107150000,27.7,27.99,27.25,27.36,15096917.0
2025-11-10,20251110150000,27.38,27.58,26.37,26.64,15174764.0
2025-11-11,20251111150000,26.8,26.97,26.28,26.44,11529038.0
2025-11-12,20251112150000,26.3,26.4,25.7,26.13,12787294.0
2025-11-13,20251113150000,26.24,27.86,25.96,27.36,28067125.0
2025-11-14,20251114150000,26.76,27.23,26.21,26.44,15935711.0
2025-11-17,20251117150000,26.5,27.6,26.5,27.18,17526966.0
2025-11-18,20251118150000,27.01,27.34,26.53,26.7,13830872.0
2025-11-19,20251119150000,26.68,26.88,25.86,25.99,12841720.0
2025-11-20,20251120150000,26.55,27.09,25.64,26.68,21322825.0
2025-11-21,20251121150000,26.2,26.86,25.38,25.38,24137234.0
2025-11-24,20251124150000,25.69,26.17,25.32,25.98,15281361.0
2025-11-25,20251125150000,26.01,26.98,26.01,26.16,21442981.0
2025-11-26,20251126150000,25.9,26.59,25.6,26.21,16028932.0
2025-11-27,20251127150000,26.3,26.85,25.93,25.95,15689762.0
2025-11-28,20251128150000,25.95,26.83,25.75,26.47,16072263.0
2025-12-01,20251201150000,26.55,27.25,26.42,26.96,17870844.0
2025-12-02,20251202150000,26.9,27.07,26.13,26.18,13779284.0
2025-12-03,20251203150000,26.83,27.0,25.68,25.72,17808889.0
2025-12-04,20251204150000,25.68,25.94,25.29,25.75,11240447.0
2025-12-05,20251205150000,25.52,26.17,25.22,26.08,11124530.0
2025-12-08,20251208150000,26.38,27.3,26.26,27.04,23198970.0
2025-12-09,20251209150000,27.08,27.78,27.04,27.38,21920150.0
2025-12-10,20251210150000,27.2,27.44,26.72,27.28,14288827.0
2025-12-11,20251211150000,27.25,27.43,26.26,26.26,14020171.0
2025-12-12,20251212150000,26.21,27.77,25.85,27.48,25288647.0
